event-id,visible,timestamp,location-long,location-lat,comments,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
500960295,true,2009-01-01 12:00:02.200,-2.66307699,51.40692774,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960296,true,2009-01-01 12:00:02.220,-2.66307778,51.40692721,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960297,true,2009-01-01 12:00:02.240,-2.66307861,51.40692668,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960298,true,2009-01-01 12:00:02.260,-2.66307947,51.40692617,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960299,true,2009-01-01 12:00:02.280,-2.66308034,51.40692565,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960300,true,2009-01-01 12:00:02.300,-2.66308124,51.40692514,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960301,true,2009-01-01 12:00:02.320,-2.66308213,51.40692464,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960302,true,2009-01-01 12:00:02.340,-2.66308303,51.40692414,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960303,true,2009-01-01 12:00:02.360,-2.66308393,51.40692364,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960304,true,2009-01-01 12:00:02.380,-2.66308482,51.40692315,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960305,true,2009-01-01 12:00:02.400,-2.6630857,51.40692267,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960306,true,2009-01-01 12:00:02.420,-2.66308656,51.40692218,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960307,true,2009-01-01 12:00:02.440,-2.66308739,51.4069217,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960308,true,2009-01-01 12:00:02.460,-2.66308819,51.40692122,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960309,true,2009-01-01 12:00:02.480,-2.66308898,51.40692074,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960310,true,2009-01-01 12:00:02.500,-2.66308974,51.40692027,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960311,true,2009-01-01 12:00:02.520,-2.6630905,51.4069198,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960312,true,2009-01-01 12:00:02.540,-2.66309128,51.40691933,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960313,true,2009-01-01 12:00:02.560,-2.66309204,51.40691886,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960314,true,2009-01-01 12:00:02.580,-2.66309283,51.4069184,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960315,true,2009-01-01 12:00:02.600,-2.66309363,51.40691794,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960316,true,2009-01-01 12:00:02.620,-2.66309444,51.40691749,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960317,true,2009-01-01 12:00:02.640,-2.66309523,51.40691705,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960318,true,2009-01-01 12:00:02.660,-2.66309603,51.40691662,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960319,true,2009-01-01 12:00:02.680,-2.66309681,51.4069162,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960320,true,2009-01-01 12:00:02.700,-2.66309756,51.40691579,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960321,true,2009-01-01 12:00:02.720,-2.66309828,51.4069154,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960322,true,2009-01-01 12:00:02.740,-2.66309897,51.40691501,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960323,true,2009-01-01 12:00:02.760,-2.66309961,51.40691463,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960324,true,2009-01-01 12:00:02.780,-2.66310023,51.40691426,"2D videogrammetry data","gps","Myotis daubentoni","270","270","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960325,true,2009-01-01 12:00:00.000,-2.66304337,51.40698207,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960326,true,2009-01-01 12:00:00.020,-2.66304499,51.40698222,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960327,true,2009-01-01 12:00:00.040,-2.66304666,51.40698238,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960328,true,2009-01-01 12:00:00.060,-2.66304836,51.40698252,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960329,true,2009-01-01 12:00:00.080,-2.6630501,51.40698265,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960330,true,2009-01-01 12:00:00.100,-2.66305188,51.40698276,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960331,true,2009-01-01 12:00:00.120,-2.66305372,51.40698286,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960332,true,2009-01-01 12:00:00.140,-2.66305559,51.40698293,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960333,true,2009-01-01 12:00:00.160,-2.66305751,51.40698299,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960334,true,2009-01-01 12:00:00.180,-2.66305947,51.40698302,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960335,true,2009-01-01 12:00:00.200,-2.66306149,51.40698303,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960336,true,2009-01-01 12:00:00.220,-2.66306353,51.40698301,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
500960337,true,2009-01-01 12:00:00.240,-2.66306562,51.40698297,"2D videogrammetry data","gps","Myotis daubentoni","271","271","Movement coordination in trawling bats (data from Giuggioli et al. 2015)"
